id,track_name,artists,album_name,external_url,preview_url,release_date
1SuCDRKJN4wsFCzwUZEbiW,Y Te Lo Pido,David Olivarez,Un Glope De Amor,https://open.spotify.com/track/1SuCDRKJN4wsFCzwUZEbiW,,2000-02-28
57B6gMEI1E4E3kKLKvfX3U,Yams,Jackie McLean,Vertigo,https://open.spotify.com/track/57B6gMEI1E4E3kKLKvfX3U,,2000-01-01
73rLPYwUTt0okngJ6c6PVx,Left And Leaving,The Weakerthans,Left and Leaving,https://open.spotify.com/track/73rLPYwUTt0okngJ6c6PVx,,2000-07-25
48LznFRT6vfnhB5UGp1vF1,Use Me,Hootie & The Blowfish,"Scattered, Smothered and Covered",https://open.spotify.com/track/48LznFRT6vfnhB5UGp1vF1,,2000-10-24
4qUMAiRkCY92dw7wnj7phr,Aside,The Weakerthans,Left and Leaving,https://open.spotify.com/track/4qUMAiRkCY92dw7wnj7phr,,2000-07-25
1kgR2dIgkqXrWZtzoOFQn2,Interstate 8,Modest Mouse,Building Nothing out of Something,https://open.spotify.com/track/1kgR2dIgkqXrWZtzoOFQn2,,2000-01-18
2yQkmsZyxw99iNzgbbkuOn,The Lost Souls,AFI,The Art Of Drowning,https://open.spotify.com/track/2yQkmsZyxw99iNzgbbkuOn,,2000-01-01
2z2k83Vs7W1JtUNm9OOQlv,Unforgettable (Duet with Nat King Cole),Natalie Cole,"Greatest Hits, Vol. 1",https://open.spotify.com/track/2z2k83Vs7W1JtUNm9OOQlv,,2000-11-07
4qjH5eIWdoBl4v3oLQwKB8,El Gringo Y El Mexicano (La Tragedia De Un Mojado) - Remastered,Los Tigres Del Norte,Plaza Garibaldi,https://open.spotify.com/track/4qjH5eIWdoBl4v3oLQwKB8,,2000-01-01
6Dr3O6BK7Hi7UaeQxxgKWB,Godless,U.P.O.,No Pleasantries,https://open.spotify.com/track/6Dr3O6BK7Hi7UaeQxxgKWB,,2000-05-23
7FCPK3cJglabA3sjxar9X7,Nadie Te Ama Como Yo - Bonus Track,Martín Valverde,RocksurrecciÃ³n,https://open.spotify.com/track/7FCPK3cJglabA3sjxar9X7,,2000
04mlpyRplis2yvf18EwaeN,Points of Authority,Linkin Park,Hybrid Theory,https://open.spotify.com/track/04mlpyRplis2yvf18EwaeN,,2000-10-24
3ghPYXzDWs7UtQo22Hod62,Love Rain,Jill Scott,"Who Is Jill Scott? - Words and Sounds, Vol. 1",https://open.spotify.com/track/3ghPYXzDWs7UtQo22Hod62,,2000-07-18
7zPyyV3kRtp9PWtPJJbNZ1,Godless,The Dandy Warhols,Thirteen Tales From Urban Bohemia,https://open.spotify.com/track/7zPyyV3kRtp9PWtPJJbNZ1,,2000-01-01
3uhEICFixXYQHcXHXnKHP2,Your Love,Lewis Reed,All Tomorrow's Dance Parties,https://open.spotify.com/track/3uhEICFixXYQHcXHXnKHP2,,2000-06-06
7JeHDFvVl3idIVMvZYab5X,Walking,Mary Mary,Go Get It,https://open.spotify.com/track/7JeHDFvVl3idIVMvZYab5X,,2000
2ZSp1BC7agz2TkgSATdi9U,Badaboom (feat. Fabolous),B2K,"B2K Presents ""You Got Served"" Soundtrack",https://open.spotify.com/track/2ZSp1BC7agz2TkgSATdi9U,,2000
2vDU4yUg1r71FrXntk8vAI,Chanchullo,Ruben Gonzalez,Chanchullo,https://open.spotify.com/track/2vDU4yUg1r71FrXntk8vAI,,2000-09-25
41WWlhyhixPIVs7s8SYdyB,One Less Bell To Answer,The 5th Dimension,Portrait,https://open.spotify.com/track/41WWlhyhixPIVs7s8SYdyB,,1970
4Uz9EACPIzjSfk6moHrkq6,Front 2 Back,Xzibit,Restless,https://open.spotify.com/track/4Uz9EACPIzjSfk6moHrkq6,,2000-04-02
3NVAemUSBZ4aBuNViXOMWs,Nutmeg (feat. RZA),Ghostface Killah,Supreme Clientele,https://open.spotify.com/track/3NVAemUSBZ4aBuNViXOMWs,,2000-02-08
6cRjzffe0BA30wUcOfvI8N,Rumbo al Paraíso,Alberto Pedraza,Te Extraño,https://open.spotify.com/track/6cRjzffe0BA30wUcOfvI8N,,2001-06-07
0f9fM6DdpJM79NQ1XbHcjJ,Still Fighting It,Ben Folds,Rockin' The Suburbs,https://open.spotify.com/track/0f9fM6DdpJM79NQ1XbHcjJ,,2001-09-11
2TVSa07y6g3HRn4oLWv57M,Irresistible,Jessica Simpson,Irresistible,https://open.spotify.com/track/2TVSa07y6g3HRn4oLWv57M,,2001-06-05
3L3LjQQgOagioYQ4v748Vm,Never Been Any Reason,Head East,20th Century Masters: The Millennium Collection: Best Of Head East,https://open.spotify.com/track/3L3LjQQgOagioYQ4v748Vm,,2001-01-01
6jAs8GeDUmnr6l7u1HU2zB,Cómo Quieres Que Te Quiera,Rosario,Muchas Flores,https://open.spotify.com/track/6jAs8GeDUmnr6l7u1HU2zB,,2001-09-20
6iGbUST3l2xFB3B8aK8wwW,Ms. Jackson,Outkast,Big Boi & Dre Present...OutKast,https://open.spotify.com/track/6iGbUST3l2xFB3B8aK8wwW,,2001-10-04
1fCs3LuvVDSnLss2Dy7vt8,"Uzi (Pinky Ring) (feat. U-God, Raekwon, Ghostface Killah, RZA, Method Man, Inspectah Deck, Masta Killa & GZA)",Wu-Tang Clan,Iron Flag,https://open.spotify.com/track/1fCs3LuvVDSnLss2Dy7vt8,,2001-12-18
3z4hLskqGLtLEYcetdtxqe,A gritos de esperanza,Alex Ubago,¿Qué pides tú? (Argentina),https://open.spotify.com/track/3z4hLskqGLtLEYcetdtxqe,,2002-11-15
5djxeOKKsF7BhHvz7iFOjw,Zak and Sara,Ben Folds,Rockin' The Suburbs,https://open.spotify.com/track/5djxeOKKsF7BhHvz7iFOjw,,2001-09-11
4GpwPCmXRuR4kgmO2NHrDG,Passenger Seat,Stephen Speaks,No More Doubt,https://open.spotify.com/track/4GpwPCmXRuR4kgmO2NHrDG,,2001-09-04
4UKe38tm5NkRpuFCxwewEe,Me haces bien,Jorge Drexler,Sea,https://open.spotify.com/track/4UKe38tm5NkRpuFCxwewEe,,2000-12-29
5CJ1xQCFywhEryVUPJup5T,The Boy Who Wouldn't Hoe Corn,Alison Krauss & Union Station,New Favorite,https://open.spotify.com/track/5CJ1xQCFywhEryVUPJup5T,,2001-08-14
6wUhjJzN7cvzoOX3Zpl8B0,Don't Ever Fucking Question That,Atmosphere,Lucy Ford: The Atmosphere EP's,https://open.spotify.com/track/6wUhjJzN7cvzoOX3Zpl8B0,,2001
2xeipY0O2GEo8CBOWT3GNp,96°Degrees In The Shade,Third World,25th Anniversary,https://open.spotify.com/track/2xeipY0O2GEo8CBOWT3GNp,,2001-07-16
7tlou9CjCXkaMfza2oq0GX,Courage,Alien Ant Farm,Anthology,https://open.spotify.com/track/7tlou9CjCXkaMfza2oq0GX,,2001-01-01
6iKnCeOWsfBTZxLAtqm2xn,Lágrimas,La Tropa F,Esto Es Lo Nuestro - 20 Exitos,https://open.spotify.com/track/6iKnCeOWsfBTZxLAtqm2xn,,2001-01-01
7mGD2p1TAGLr2fvlKYC2gN,Vegeta - Super Saiyan,Bruce Faulconer,The Best of DragonBall Z - Volume I,https://open.spotify.com/track/7mGD2p1TAGLr2fvlKYC2gN,,2005-10-05
1SH9WY0eACGHxtrmW3QAn1,The One,Shakira,Laundry Service,https://open.spotify.com/track/1SH9WY0eACGHxtrmW3QAn1,,2001-11-13
0QIID5QKLB7sZAYUSEVBya,Nada Se Compara Contigo,Alvaro Torres,Solo Lo Mejor - 20 Exitos,https://open.spotify.com/track/0QIID5QKLB7sZAYUSEVBya,,2001-01-01
5VQGHYoJGFFUUZFu12grRF,Regalo Caro,Los Cachorros de Juan Villarreal,El Cartel De Los Cielos,https://open.spotify.com/track/5VQGHYoJGFFUUZFu12grRF,,2001-06-04
6suDwyuHm9aTkEGEd5FSNf,"Bella Notte - From ""Lady And The Tramp"" Soundtrack",George Givot,Disney's Greatest Volume 1,https://open.spotify.com/track/6suDwyuHm9aTkEGEd5FSNf,,2001-01-01
6g4ALmv2Udoj0Y7AoCVXJs,La valse d'Amélie - Version orchestre,Yann Tiersen,Amélie (Original Soundtrack),https://open.spotify.com/track/6g4ALmv2Udoj0Y7AoCVXJs,,2001-04-23
0upgxxew2mVAEctrz08jnf,Love Foolosophy - Radio Edit,Jamiroquai,A Funk Odyssey,https://open.spotify.com/track/0upgxxew2mVAEctrz08jnf,,2001-08-29
6EMQo2suHaUYZVsbGVTxSZ,Jealous Guy,Roxy Music,The Best Of Roxy Music,https://open.spotify.com/track/6EMQo2suHaUYZVsbGVTxSZ,,2001-01-01
6OqvA8eljqHDFTso8szjCe,Easy Lover,Philip Bailey,'80s Pop Hits,https://open.spotify.com/track/6OqvA8eljqHDFTso8szjCe,,2001-08-08
3tH03v5SIWaglfE3rzXzeB,Everybody (Backstreet's Back) - Extended Version,Backstreet Boys,The Hits--Chapter One,https://open.spotify.com/track/3tH03v5SIWaglfE3rzXzeB,,2001-10-23
5Vfg6oAN5VpGlKceZyoijb,The Invisibility Cloak and the Library Scene,John Williams,Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack,https://open.spotify.com/track/5Vfg6oAN5VpGlKceZyoijb,,2001-10-30
5ZP7OYa80kO6rBq9Dr9Cqh,Under My Umbrella,Incubus,Morning View,https://open.spotify.com/track/5ZP7OYa80kO6rBq9Dr9Cqh,,2001-10-23
6C6kmwabmhtrPRQeKi0qdl,Positive Balance,Immortal Technique,"Revolutionary, Vol. 1",https://open.spotify.com/track/6C6kmwabmhtrPRQeKi0qdl,,2001-09-18
7pVP11CCxAvSEWf9fLueWr,Tres Veces Mojado,Los Tigres Del Norte,Idolos Del Pueblo,https://open.spotify.com/track/7pVP11CCxAvSEWf9fLueWr,,2001-01-01
6OZ210lsvCsoIqjBZcGYvm,Out of Nowhere,Django Reinhardt,All Star Sessions,https://open.spotify.com/track/6OZ210lsvCsoIqjBZcGYvm,,2001-05-24
6gYlvWQEUv9sHwF2BvkQXr,Cruiser,Red House Painters,Old Ramon,https://open.spotify.com/track/6gYlvWQEUv9sHwF2BvkQXr,,2001-04-10
4FZrqQWEFsIFatLZH4IDLg,"Sparkling Diamonds - From ""Moulin Rouge"" Soundtrack",Nicole Kidman,Moulin Rouge,https://open.spotify.com/track/4FZrqQWEFsIFatLZH4IDLg,,2001-01-01
5z8lvQDJPOl8A7RkTOdJWQ,Wasted Days,The Slackers,Wasted Days,https://open.spotify.com/track/5z8lvQDJPOl8A7RkTOdJWQ,,2001-02-20
66iRadfmhQJCkJvWmUKwNT,Lullabying,John Barry,Eternal Echoes,https://open.spotify.com/track/66iRadfmhQJCkJvWmUKwNT,,2001-01-01
10IJIegM5XnMlN7zrfn3tL,Escape,Enrique Iglesias,Escape,https://open.spotify.com/track/10IJIegM5XnMlN7zrfn3tL,,2001-01-01
1MQEUAGuWlnZGrpXmCqJDU,I Hear You Calling,Gob,The World According To Gob,https://open.spotify.com/track/1MQEUAGuWlnZGrpXmCqJDU,,2001-01-23
4VaU9yNVat5X3C4igPvCkQ,Down by the River,The Meters,Kickback,https://open.spotify.com/track/4VaU9yNVat5X3C4igPvCkQ,,2001
0IYpKZhCeoXB85BslBg3q5,Yeh Ladka Hai Allah,Jatin-Lalit,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),https://open.spotify.com/track/0IYpKZhCeoXB85BslBg3q5,,2001-11-28
0vCfqTdVanc42UWTQmVU2S,Three Days,Pat Green,Three Days,https://open.spotify.com/track/0vCfqTdVanc42UWTQmVU2S,,2001-01-01
4OS6Rl6cSasFeIw7Tq3dLK,The Treason of Isengard,Howard Shore,The Lord of the Rings: The Fellowship of the Ring (Original Motion Picture Soundtrack),https://open.spotify.com/track/4OS6Rl6cSasFeIw7Tq3dLK,,2001-11-19
4Y35pKllR1S3hYJv0CNxx7,You're da Man,Nas,Stillmatic,https://open.spotify.com/track/4Y35pKllR1S3hYJv0CNxx7,,2001-12-18
5KiTsR2h8jnzkvTeucxoAn,Above All - Live,Michael W. Smith,Worship,https://open.spotify.com/track/5KiTsR2h8jnzkvTeucxoAn,,2001
5tP4p7depsB5aJOUEQM2E0,A Tu Lado,Bobby Pulido,Siempre Pensando en Ti,https://open.spotify.com/track/5tP4p7depsB5aJOUEQM2E0,,2001
2TZOJDEX0TajN8wsUVvz3W,The Shadow of the Past,Howard Shore,The Lord of the Rings: The Fellowship of the Ring (Original Motion Picture Soundtrack),https://open.spotify.com/track/2TZOJDEX0TajN8wsUVvz3W,,2001-11-19
2rJY1HlLcOXsQYMPUnhQxa,Barcelona Nights,Ottmar Liebert,Barcelona Nights: The Best Of Ottmar Liebert Volume One,https://open.spotify.com/track/2rJY1HlLcOXsQYMPUnhQxa,,2001-01-01
4Q7d9bbEY5bdNw3ierAQqm,Watch Me Shine,Joanna Pacitti,Legally Blonde,https://open.spotify.com/track/4Q7d9bbEY5bdNw3ierAQqm,,2001-01-01
7559mU7Aee1Y7X5Q28nBFQ,Sooner Or Later,The Grass Roots,20th Century Masters: The Millennium Collection: Best Of The Grass Roots,https://open.spotify.com/track/7559mU7Aee1Y7X5Q28nBFQ,,2001-01-01
1KHGcxsdpkvADuKozlrv1e,Pokémon Johto,Pokémon,Pokemon - Totally Pokémon - Music From The Hit Tv Series,https://open.spotify.com/track/1KHGcxsdpkvADuKozlrv1e,,2001-01-23
4Prv0FdBlhP6Satf9Yb2Mj,Can't Hide Love,Wayman Tisdale,Face To Face (US Version),https://open.spotify.com/track/4Prv0FdBlhP6Satf9Yb2Mj,,2001
6HknRM996YMa7VSBFYlnPJ,"Sibelius: Finlandia, Op. 26",Jean Sibelius,"Sibelius : Karelia Suite, Pohjola's Daughter, The Bard, Finlandia & Tapiola",https://open.spotify.com/track/6HknRM996YMa7VSBFYlnPJ,,2001-09-01
3UGGMTCBHy16YGzLbR3SeA,Un loco solitario,Banda Pequeños Musical,Trayectoria,https://open.spotify.com/track/3UGGMTCBHy16YGzLbR3SeA,,2001
6SZ9Tas1wuiFNdzwfddBi6,Labor,Aesop Rock,Labor Days,https://open.spotify.com/track/6SZ9Tas1wuiFNdzwfddBi6,,2001-09-18
18y8QEMsgMQgqebJCeOw5M,Con el Polvo Hasta la Muerte,Los Razos,Con el Polvo hasta la muerte,https://open.spotify.com/track/18y8QEMsgMQgqebJCeOw5M,,2001-10-23
4WPw9shOzxaA4cWws44Xjd,Christmas at Hogwarts,John Williams,Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack,https://open.spotify.com/track/4WPw9shOzxaA4cWws44Xjd,,2001-10-30
3Kkne6Nu39gjQ6ax7QjjIt,Payback,Flaw,Through The Eyes,https://open.spotify.com/track/3Kkne6Nu39gjQ6ax7QjjIt,,2001-10-30
5L9anTQJGLyRObYDYvLWdh,Unbreakable,Michael Jackson,Invincible,https://open.spotify.com/track/5L9anTQJGLyRObYDYvLWdh,,2001-10-29
7ECwX7z26v49LewcRegxXA,Lead the Way,Mariah Carey,Glitter,https://open.spotify.com/track/7ECwX7z26v49LewcRegxXA,,2001-09-11
0jVYsBfsxGA7zPurjqnlH8,You're Just In Love (I Wonder Why),Perry Como,Perry Como with the Fontane Sisters (with The Fontane Sisters),https://open.spotify.com/track/0jVYsBfsxGA7zPurjqnlH8,,2001-08-06
1hrDDgkVbbS5bySL8uHLh3,I Am Hated,Slipknot,Iowa (10th Anniversary Edition),https://open.spotify.com/track/1hrDDgkVbbS5bySL8uHLh3,,2001
2raq77uNmq3fGzVmB8myr5,Da Summa,Three 6 Mafia,Mystic Stylez: The First Album,https://open.spotify.com/track/2raq77uNmq3fGzVmB8myr5,,2001-04-24
4Z1GSvE92RKsxjzrrBJAIT,One Minute Man (feat. Jay-Z) - Remix,Missy Elliott,Miss E... So Addictive,https://open.spotify.com/track/4Z1GSvE92RKsxjzrrBJAIT,,2001-05-14
5oXaBT2x1pESGjgHFZApKa,Me And The Bean,Spoon,Girls Can Tell,https://open.spotify.com/track/5oXaBT2x1pESGjgHFZApKa,,2001-02-20
78WtQgnzUKImvnUFhvIUcQ,Selfish,*NSYNC,Celebrity,https://open.spotify.com/track/78WtQgnzUKImvnUFhvIUcQ,,2001-07-23
0WKb8zxYGQxUK0crD63cJU,In This Life,Israel Kamakawiwo'ole,Alone In Iz World,https://open.spotify.com/track/0WKb8zxYGQxUK0crD63cJU,,2001-09-25
4AFhkn04YASMuvUxVMJKmW,What If - Urban Mix,Babyface,Face 2 Face,https://open.spotify.com/track/4AFhkn04YASMuvUxVMJKmW,,2001-09-11
4KLg9WZKHP0vgb6rnhserM,Didn't Mean to Turn You On,Mariah Carey,Glitter,https://open.spotify.com/track/4KLg9WZKHP0vgb6rnhserM,,2001-09-11
57VdO8o3B1VibqTo3ve11O,Kick Some Ass,Stroke 9,Rip It Off,https://open.spotify.com/track/57VdO8o3B1VibqTo3ve11O,,2001-08-27
4Uyjpqw5zY02V6a2tIBUpL,El Baile del Gorila,Massore,El Baile del Gorila,https://open.spotify.com/track/4Uyjpqw5zY02V6a2tIBUpL,,2001
6dKYAtGciLRm8uOD1LiSVf,Anticipating,Britney Spears,Britney (Digital Deluxe Version),https://open.spotify.com/track/6dKYAtGciLRm8uOD1LiSVf,,2001-10-31
1zhTh3nUqFZy63SqFNh8Ih,"Pat-a-Cake, Pat-a-Cake",The Countdown Kids,Fun Songs for Kids,https://open.spotify.com/track/1zhTh3nUqFZy63SqFNh8Ih,,2001-01-01
6TZ7rJdf9i46P2ku18xhOH,Only The Strong,Flaw,Through The Eyes,https://open.spotify.com/track/6TZ7rJdf9i46P2ku18xhOH,,2001-10-30
7jYYyiCtQZwaFPC6HY03t9,Big Poppa,The Notorious B.I.G.,Hardball (Music From The Motion Picture),https://open.spotify.com/track/7jYYyiCtQZwaFPC6HY03t9,,2001-09-11
1VAHPBdVBQuZxiCQ8yM6R9,The No Seatbelt Song,Brand New,Your Favorite Weapon,https://open.spotify.com/track/1VAHPBdVBQuZxiCQ8yM6R9,,2001
3uD4aRM8QoEAAhwpOke7QU,Every Other Time - Radio Edit & Album Version,LFO,Life Is Good,https://open.spotify.com/track/3uD4aRM8QoEAAhwpOke7QU,,2001-06-26
5triiOrWzbdEYc2iQhBWWM,Greenwaves,Secret Garden,Once In A Red Moon,https://open.spotify.com/track/5triiOrWzbdEYc2iQhBWWM,,2001-01-01
5IzQTd9Rm1plFKuZcWD6SQ,Big Shots,Eyedea & Abilities,First Born,https://open.spotify.com/track/5IzQTd9Rm1plFKuZcWD6SQ,,2001
6FyPqOyyNJt5t7FICy1cdm,Never Felt This Way,Alicia Keys,Songs In A Minor (Expanded Edition),https://open.spotify.com/track/6FyPqOyyNJt5t7FICy1cdm,,2001-06-26
1ygITaWckccPnbVE2nadrz,Never Change,JAY-Z,The Blueprint (Explicit Version),https://open.spotify.com/track/1ygITaWckccPnbVE2nadrz,,2001-09-11
0MuXZVMXHl01DBU5DdO3EP,Summer Sun,Koop,Waltz for Koop,https://open.spotify.com/track/0MuXZVMXHl01DBU5DdO3EP,,2001-01-01
2AiIximBPa0ZHp8dlxiiPd,Life Ain't A Game,Ja Rule,The Fast and The Furious,https://open.spotify.com/track/2AiIximBPa0ZHp8dlxiiPd,,2001-01-01
6ZiAcehTywWQXUSE844e94,9-5ers Anthem,Aesop Rock,Labor Days,https://open.spotify.com/track/6ZiAcehTywWQXUSE844e94,,2001-09-18
0OVvantI7wPKGnZM7gcJxa,Drop,Hope Sandoval & The Warm Inventions,Bavarian Fruit Bread,https://open.spotify.com/track/0OVvantI7wPKGnZM7gcJxa,,2001-10-23
49eAIPivcw5idA57ZWnp5h,7 Days,Craig David,Rewind - The Collection,https://open.spotify.com/track/49eAIPivcw5idA57ZWnp5h,,2017-03-03
5GVSpPvjk06BPsr8DhwFtM,The Rocky Road to Dublin,Dropkick Murphys,"Sing Loud, Sing Proud",https://open.spotify.com/track/5GVSpPvjk06BPsr8DhwFtM,,2001-02-06
6QaOU7xPK3UJKsoNroRCWn,Rendezvous,Craig David,Born to Do It,https://open.spotify.com/track/6QaOU7xPK3UJKsoNroRCWn,,2000-08-14
2AYVRHuzCRn0eZipEZX4EP,Your House,Jimmy Eat World,Bleed American,https://open.spotify.com/track/2AYVRHuzCRn0eZipEZX4EP,,2001-07-17
60SmFQAfTCe5W6pboQzWwO,Girlfriend,Alicia Keys,Songs In A Minor (Expanded Edition),https://open.spotify.com/track/60SmFQAfTCe5W6pboQzWwO,,2001-06-26
6CMdTnGBWXtUqakVSS26Iy,Una chica está llorando,Los Acosta,Una Chica está llorando,https://open.spotify.com/track/6CMdTnGBWXtUqakVSS26Iy,,2001-11-16
16PhD3Jn5p7DwlMp7Ej7Rk,54-46 (Was My Number),Toots & The Maytals,20th Century Masters: The Millennium Collection: Best Of Toots & The Maytals,https://open.spotify.com/track/16PhD3Jn5p7DwlMp7Ej7Rk,,2001-01-01
4rSYamdhfw8B6VNzQWMHDr,Para Ti No Tengo Amor,Los Rehenes,Ni El Primero Ni El Último,https://open.spotify.com/track/4rSYamdhfw8B6VNzQWMHDr,,2001-01-01
4yVGBoaGLgOEvVP08wOMIU,Popurrí De Micky,Paco Barrón y sus Norteños Clan,Norteños De Corazon Puro,https://open.spotify.com/track/4yVGBoaGLgOEvVP08wOMIU,,2001-01-01
2AllsVsmrJkEwXPXwDBCQu,單車,Eason Chan,Shall We Dance? Shall We Talk!,https://open.spotify.com/track/2AllsVsmrJkEwXPXwDBCQu,,2001-03-28
3axiaOek9ulzNu7IR2BW5U,El Gato Felix,Los Tigres Del Norte,Corridos Prohibidos,https://open.spotify.com/track/3axiaOek9ulzNu7IR2BW5U,,2001-01-01
4OwwmLKYSz52e1D0gba90F,Shree Ram,Wah!,Savasana,https://open.spotify.com/track/4OwwmLKYSz52e1D0gba90F,,2001-07-02
4ttSkGhifQkAU1frAnqdaQ,Pressure,Staind,Break the Cycle,https://open.spotify.com/track/4ttSkGhifQkAU1frAnqdaQ,,2001-08-20
3Ou2b8qvsT8CwfdYkk3gPk,Take It Off,UGK,Dirty Money,https://open.spotify.com/track/3Ou2b8qvsT8CwfdYkk3gPk,,2001-11-11
76Gmfksb2uBzx5N72DcHT0,Little Red Corvette,Prince,The Very Best of Prince,https://open.spotify.com/track/76Gmfksb2uBzx5N72DcHT0,,2001-07-30
1o24F504ThtbjWXHMkvUqb,Pass the Courvoisier Part II (feat. P. Diddy & Pharrell),Busta Rhymes,Genesis,https://open.spotify.com/track/1o24F504ThtbjWXHMkvUqb,,2001-11-07
3rGRXvbwTJ6YaD9ZThxNW2,The Ruler's Back,JAY-Z,The Blueprint,https://open.spotify.com/track/3rGRXvbwTJ6YaD9ZThxNW2,,2001-09-11
7cR6SJQLubZTtIrAgteiec,The Logical Song,Scooter,24 Carat Gold,https://open.spotify.com/track/7cR6SJQLubZTtIrAgteiec,,2002-11-04
1zU6PCdQxUu1tMT5xbc6x5,Completamente Enamorados,Chayanne,Grandes Exitos,https://open.spotify.com/track/1zU6PCdQxUu1tMT5xbc6x5,,2002
0TpzAepHab0NofzyqV6As8,Samwise the Brave,Howard Shore,The Lord of the Rings: The Two Towers (Original Motion Picture Soundtrack),https://open.spotify.com/track/0TpzAepHab0NofzyqV6As8,,2002-12-02
537F8BYzIMOZBl75qwCXy8,What About Us?,Brandy,Full Moon,https://open.spotify.com/track/537F8BYzIMOZBl75qwCXy8,,2002-03-05
5taBpQ59lvb2NLGDdbDQbB,Gonna Leave You,Queens of the Stone Age,Songs For The Deaf,https://open.spotify.com/track/5taBpQ59lvb2NLGDdbDQbB,,2002
7sBxoj9SBNKxVIcLiFxnwQ,Walk Away,Christina Aguilera,Stripped,https://open.spotify.com/track/7sBxoj9SBNKxVIcLiFxnwQ,,2002-07-19
2Bcvh4zypRuH0cCTQzuV6B,Don't Fake This,Chevelle,Wonder What's Next (Expanded Edition),https://open.spotify.com/track/2Bcvh4zypRuH0cCTQzuV6B,,2002
48nl5zt51TsK1wX86MjMWL,Road to Camelot,Enaid,Avalon - a Celtic Legend,https://open.spotify.com/track/48nl5zt51TsK1wX86MjMWL,,2002-02-19
5M8EfAPEPzTQcr4tsjcimR,Hypnotize,Audioslave,Audioslave,https://open.spotify.com/track/5M8EfAPEPzTQcr4tsjcimR,,2002-11-17
6ShtA0qNu38Ht1up7rRgYY,Como La Flor,Selena,Ones,https://open.spotify.com/track/6ShtA0qNu38Ht1up7rRgYY,,2002-01-01
28CnmZkM5CFp0ObTRQJeCw,I Should Be Sleeping,Emerson Drive,Emerson Drive,https://open.spotify.com/track/28CnmZkM5CFp0ObTRQJeCw,,2002-01-01
3RqTWAc3noEuDS5B0BimD7,End Of All Hope,Nightwish,Century Child,https://open.spotify.com/track/3RqTWAc3noEuDS5B0BimD7,,2002
492lNF2DgQtod42Sl9JbrP,Come What May - Original Film Version,Nicole Kidman,Moulin Rouge 2,https://open.spotify.com/track/492lNF2DgQtod42Sl9JbrP,,2002-01-01
4ZBmAdGxiCJ1V3r9kn9fKS,Sonny,New Found Glory,Sticks And Stones,https://open.spotify.com/track/4ZBmAdGxiCJ1V3r9kn9fKS,,2002-06-11
4r512zjc5VKfbeH8vs46ev,"Dancing With Myself - Live On VH1 Storytellers, New York City, New York/2001",Billy Idol,VH1 Storytellers (Live),https://open.spotify.com/track/4r512zjc5VKfbeH8vs46ev,,2002
09FofPlGG8SGxccEuUHHJ5,Ticket To Heaven,3 Doors Down,Away From The Sun,https://open.spotify.com/track/09FofPlGG8SGxccEuUHHJ5,,2002-11-12
0OIdMnlByb6YhbTy5BkdqH,Poppin' Tags,JAY-Z,The Blueprint 2: The Gift & The Curse,https://open.spotify.com/track/0OIdMnlByb6YhbTy5BkdqH,,2002-11-12
7fRAo80qMQjm6sr21gQTXp,Pot Kettle Black,Wilco,Yankee Hotel Foxtrot,https://open.spotify.com/track/7fRAo80qMQjm6sr21gQTXp,,2003-10-07
1JCfjUbHzl17ngrOEaS1R2,Someone To Watch Over Me,Rod Stewart,The Best Of... The Great American Songbook,https://open.spotify.com/track/1JCfjUbHzl17ngrOEaS1R2,,2011-01-28
2wZEaTFVVQ5ZczT2oLRNko,Two of Us,Aimee Mann,I Am Sam (Original Soundtrack),https://open.spotify.com/track/2wZEaTFVVQ5ZczT2oLRNko,,2002-01-08
4Kaxx66gshAgVCPyRzLfFo,Impossible,Christina Aguilera,Stripped,https://open.spotify.com/track/4Kaxx66gshAgVCPyRzLfFo,,2002-07-19
1mkLV53Mtcpl4XJOcBL5B4,"He Reigns / Awesome God - Live at Lakewood Church, Houston, TX - June 16, 2000",Kirk Franklin,"The Rebirth of Kirk Franklin (Live at Lakewood Church, Houston, TX - June 16, 2000)",https://open.spotify.com/track/1mkLV53Mtcpl4XJOcBL5B4,,2002-02-19
6c6Erpk98fxwcqXI3bx8th,Por cuánto me lo das,Los Tigrillos,Cumbias con Garra Vol. IV *,https://open.spotify.com/track/6c6Erpk98fxwcqXI3bx8th,,2002-07-31
0jPVRBr2r1q5EzHhT1313i,Get Away,Earshot,Letting Go (U.S. Version),https://open.spotify.com/track/0jPVRBr2r1q5EzHhT1313i,,2002-05-07
0l6B40r8GpsS4DA0Uk9n1P,Medicate,Breaking Benjamin,Saturate,https://open.spotify.com/track/0l6B40r8GpsS4DA0Uk9n1P,,2002-01-01
12uL43MR8byTEjtg241Z7m,My One And Only Love,Chick Corea,"Now He Sings, Now He Sobs (Expanded Edition)",https://open.spotify.com/track/12uL43MR8byTEjtg241Z7m,,1968-12-01
3ItgVE7kFVA2I6eM1POc8W,The Last Remaining Light,Audioslave,Audioslave,https://open.spotify.com/track/3ItgVE7kFVA2I6eM1POc8W,,2002-11-17
0g9IOJwdElaCZEvcqGRP4b,Edge Of The Earth,Thirty Seconds To Mars,30 Seconds To Mars,https://open.spotify.com/track/0g9IOJwdElaCZEvcqGRP4b,,2002-08-27
